img,camera_short_name,camera_long_name,counter,suspect,eye,height,width,areaDisc,saturationPixels,saturationLevel,scale,g,b,factor,M,P,C
N-TPC0860-R.jpg,TPC,Topcon,860,0,R,1934,1956,43072,2782,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0861-L.jpg,TPC,Topcon,861,0,L,1934,1956,42939,2828,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0862-R.jpg,TPC,Topcon,862,0,R,1934,1956,38304,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0863-R.jpg,TPC,Topcon,863,0,R,1934,1956,39456,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0864-L.jpg,TPC,Topcon,864,0,L,1934,1956,37507,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0865-L.jpg,TPC,Topcon,865,0,L,1934,1956,46452,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0866-R.jpg,TPC,Topcon,866,0,R,1934,1956,42634,144,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0867-R.jpg,TPC,Topcon,867,0,R,1934,1956,38835,12743,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0868-L.jpg,TPC,Topcon,868,0,L,1934,1956,37921,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0869-R.jpg,TPC,Topcon,869,0,R,1934,1956,44308,17211,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0870-L.jpg,TPC,Topcon,870,0,L,1934,1956,34295,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0871-R.jpg,TPC,Topcon,871,0,R,1934,1956,39295,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0872-R.jpg,TPC,Topcon,872,0,R,1934,1956,37019,7383,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0873-R.jpg,TPC,Topcon,873,0,R,1934,1956,50580,4995,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0874-L.jpg,TPC,Topcon,874,0,L,1934,1956,48707,5769,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0875-R.jpg,TPC,Topcon,875,0,R,1934,1956,50197,17588,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0876-L.jpg,TPC,Topcon,876,0,L,1934,1956,40334,16936,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0877-L.jpg,TPC,Topcon,877,0,L,1934,1956,41277,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0878-L.jpg,TPC,Topcon,878,0,L,1934,1956,43290,15429,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0879-R.jpg,TPC,Topcon,879,0,R,1934,1956,54335,10834,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0880-L.jpg,TPC,Topcon,880,0,L,1934,1956,43321,189,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0881-L.jpg,TPC,Topcon,881,0,L,1934,1956,49211,2901,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0882-R.jpg,TPC,Topcon,882,0,R,1934,1956,44148,18059,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0883-L.jpg,TPC,Topcon,883,0,L,1934,1956,43226,15961,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0884-R.jpg,TPC,Topcon,884,0,R,1934,1956,54261,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0885-R.jpg,TPC,Topcon,885,0,R,1934,1956,45274,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0886-R.jpg,TPC,Topcon,886,0,R,1934,1956,43454,172,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0887-L.jpg,TPC,Topcon,887,0,L,1934,1956,37928,294,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0888-L.jpg,TPC,Topcon,888,0,L,1934,1956,53075,22235,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0889-R.jpg,TPC,Topcon,889,0,R,1934,1956,43158,7813,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0890-R.jpg,TPC,Topcon,890,0,R,1934,1956,45965,3697,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0891-L.jpg,TPC,Topcon,891,0,L,1934,1956,50767,3863,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0892-R.jpg,TPC,Topcon,892,0,R,1934,1956,35594,854,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0893-L.jpg,TPC,Topcon,893,0,L,1934,1956,40780,97,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0894-L.jpg,TPC,Topcon,894,0,L,1934,1956,49402,18218,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0895-R.jpg,TPC,Topcon,895,0,R,1934,1956,49078,19411,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0896-R.jpg,TPC,Topcon,896,0,R,1934,1956,44504,1,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0897-L.jpg,TPC,Topcon,897,0,L,1934,1956,36475,194,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0898-R.jpg,TPC,Topcon,898,0,R,1934,1956,42717,8750,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0899-L.jpg,TPC,Topcon,899,0,L,1934,1956,52888,11689,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0900-L.jpg,TPC,Topcon,900,0,L,1934,1956,47482,29,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0901-L.jpg,TPC,Topcon,901,0,L,1934,1956,42685,29,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0902-R.jpg,TPC,Topcon,902,0,R,1934,1956,50741,21138,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0903-R.jpg,TPC,Topcon,903,0,R,1934,1956,35986,901,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0904-L.jpg,TPC,Topcon,904,0,L,1934,1956,35948,1563,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0905-R.jpg,TPC,Topcon,905,0,R,1934,1956,53179,2347,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0906-R.jpg,TPC,Topcon,906,0,R,1934,1956,48614,7954,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0907-L.jpg,TPC,Topcon,907,0,L,1934,1956,48715,2233,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0908-L.jpg,TPC,Topcon,908,0,L,1934,1956,44366,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0909-R.jpg,TPC,Topcon,909,0,R,1934,1956,44270,6679,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0910-L.jpg,TPC,Topcon,910,0,L,1934,1956,36066,4841,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0911-L.jpg,TPC,Topcon,911,0,L,1934,1956,54177,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0912-R.jpg,TPC,Topcon,912,0,R,1934,1956,56386,19654,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0913-R.jpg,TPC,Topcon,913,0,R,1934,1956,50276,10222,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0914-R.jpg,TPC,Topcon,914,0,R,1934,1956,50824,10545,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0915-L.jpg,TPC,Topcon,915,0,L,1934,1956,58093,14009,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0916-R.jpg,TPC,Topcon,916,0,R,1934,1956,46034,3572,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0917-R.jpg,TPC,Topcon,917,0,R,1934,1956,58550,20695,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0918-L.jpg,TPC,Topcon,918,0,L,1934,1956,52598,14413,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0919-R.jpg,TPC,Topcon,919,0,R,1934,1956,56475,19119,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0920-L.jpg,TPC,Topcon,920,0,L,1934,1956,62631,27069,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0921-R.jpg,TPC,Topcon,921,0,R,1934,1956,56704,63,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0922-L.jpg,TPC,Topcon,922,0,L,1934,1956,56003,3459,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0923-R.jpg,TPC,Topcon,923,0,R,1934,1956,34844,5486,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0924-R.jpg,TPC,Topcon,924,0,R,1934,1956,40807,12189,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0925-L.jpg,TPC,Topcon,925,0,L,1934,1956,45573,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0926-R.jpg,TPC,Topcon,926,0,R,1934,1956,44682,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0927-L.jpg,TPC,Topcon,927,0,L,1934,1956,39540,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0928-L.jpg,TPC,Topcon,928,0,L,1934,1956,44093,641,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0929-L.jpg,TPC,Topcon,929,0,L,1934,1956,35003,8,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0930-R.jpg,TPC,Topcon,930,0,R,1934,1956,57404,16845,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0931-R.jpg,TPC,Topcon,931,0,R,1934,1956,49362,19944,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0932-L.jpg,TPC,Topcon,932,0,L,1934,1956,41994,16880,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0933-R.jpg,TPC,Topcon,933,0,R,1934,1956,38518,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0934-R.jpg,TPC,Topcon,934,0,R,1934,1956,43119,3155,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0935-L.jpg,TPC,Topcon,935,0,L,1934,1956,66792,4874,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0936-R.jpg,TPC,Topcon,936,0,R,1934,1956,53238,16795,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0937-L.jpg,TPC,Topcon,937,0,L,1934,1956,38141,6659,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0938-R.jpg,TPC,Topcon,938,0,R,1934,1956,41691,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0939-R.jpg,TPC,Topcon,939,0,R,1934,1956,37214,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0940-L.jpg,TPC,Topcon,940,0,L,1934,1956,37120,7303,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0941-L.jpg,TPC,Topcon,941,0,L,1934,1956,42737,17067,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0942-L.jpg,TPC,Topcon,942,0,L,1934,1956,60805,15470,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0943-L.jpg,TPC,Topcon,943,0,L,1934,1956,52172,15899,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0944-R.jpg,TPC,Topcon,944,0,R,1934,1956,51621,17521,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0945-L.jpg,TPC,Topcon,945,0,L,1934,1956,35244,54,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0946-L.jpg,TPC,Topcon,946,0,L,1934,1956,39753,3949,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0947-R.jpg,TPC,Topcon,947,0,R,1934,1956,42717,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0948-L.jpg,TPC,Topcon,948,0,L,1934,1956,41817,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0949-R.jpg,TPC,Topcon,949,0,R,1934,1956,52228,855,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0950-R.jpg,TPC,Topcon,950,0,R,1934,1956,45160,7386,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0951-R.jpg,TPC,Topcon,951,0,R,1934,1956,53355,20851,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0952-L.jpg,TPC,Topcon,952,0,L,1934,1956,60248,11082,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0953-R.jpg,TPC,Topcon,953,0,R,1934,1956,31381,10052,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0954-R.jpg,TPC,Topcon,954,0,R,1934,1956,42404,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0955-L.jpg,TPC,Topcon,955,0,L,1934,1956,40403,686,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0956-R.jpg,TPC,Topcon,956,0,R,1934,1956,38973,6735,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0957-L.jpg,TPC,Topcon,957,0,L,1934,1956,41754,9737,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0958-R.jpg,TPC,Topcon,958,0,R,1934,1956,45416,2979,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0959-R.jpg,TPC,Topcon,959,0,R,1934,1956,42787,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0960-L.jpg,TPC,Topcon,960,0,L,1934,1956,53810,2915,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0961-R.jpg,TPC,Topcon,961,0,R,1934,1956,56859,13078,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0962-L.jpg,TPC,Topcon,962,0,L,1934,1956,32397,2,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0963-R.jpg,TPC,Topcon,963,0,R,1934,1956,33502,261,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0964-R.jpg,TPC,Topcon,964,0,R,1934,1956,50603,20538,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0965-L.jpg,TPC,Topcon,965,0,L,1934,1956,56959,24145,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0966-L.jpg,TPC,Topcon,966,0,L,1934,1956,30806,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0967-R.jpg,TPC,Topcon,967,0,R,1934,1956,33395,3653,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0968-R.jpg,TPC,Topcon,968,0,R,1934,1956,37453,14804,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0969-L.jpg,TPC,Topcon,969,0,L,1934,1956,33759,13324,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0970-R.jpg,TPC,Topcon,970,0,R,1934,1956,51073,5183,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0971-L.jpg,TPC,Topcon,971,0,L,1934,1956,50044,19628,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0972-R.jpg,TPC,Topcon,972,0,R,1934,1956,36923,5711,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0973-L.jpg,TPC,Topcon,973,0,L,1934,1956,35103,12595,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0974-R.jpg,TPC,Topcon,974,0,R,1934,1956,37899,14,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0975-L.jpg,TPC,Topcon,975,0,L,1934,1956,37505,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0976-L.jpg,TPC,Topcon,976,0,L,1934,1956,28855,3715,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0977-R.jpg,TPC,Topcon,977,0,R,1934,1956,45172,561,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0978-L.jpg,TPC,Topcon,978,0,L,1934,1956,42924,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0979-L.jpg,TPC,Topcon,979,0,L,1934,1956,50101,10781,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0980-R.jpg,TPC,Topcon,980,0,R,1934,1956,48191,16935,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0981-R.jpg,TPC,Topcon,981,0,R,1934,1956,40082,3532,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0982-R.jpg,TPC,Topcon,982,0,R,1934,1956,49375,18572,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0983-L.jpg,TPC,Topcon,983,0,L,1934,1956,58250,18535,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0984-R.jpg,TPC,Topcon,984,0,R,1934,1956,55718,18886,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0985-R.jpg,TPC,Topcon,985,0,R,1934,1956,47075,1105,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0986-R.jpg,TPC,Topcon,986,0,R,1934,1956,39446,1231,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0987-L.jpg,TPC,Topcon,987,0,L,1934,1956,47900,5039,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0988-R.jpg,TPC,Topcon,988,0,R,1934,1956,33587,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0989-R.jpg,TPC,Topcon,989,0,R,1934,1956,52708,24201,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0990-R.jpg,TPC,Topcon,990,0,R,1934,1956,47092,18686,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0991-L.jpg,TPC,Topcon,991,0,L,1934,1956,41219,17222,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0992-L.jpg,TPC,Topcon,992,0,L,1934,1956,60852,22333,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0993-R.jpg,TPC,Topcon,993,0,R,1934,1956,42029,17837,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0994-L.jpg,TPC,Topcon,994,0,L,1934,1956,50241,6777,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC0995-R.jpg,TPC,Topcon,995,0,R,1934,1956,36122,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0996-L.jpg,TPC,Topcon,996,0,L,1934,1956,51450,2123,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0997-R.jpg,TPC,Topcon,997,0,R,1934,1956,42135,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0998-L.jpg,TPC,Topcon,998,0,L,1934,1956,48279,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC0999-R.jpg,TPC,Topcon,999,0,R,1934,1956,45184,16042,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1000-L.jpg,TPC,Topcon,1000,0,L,1934,1956,31010,64,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1001-R.jpg,TPC,Topcon,1001,0,R,1934,1956,39915,5136,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1002-L.jpg,TPC,Topcon,1002,0,L,1934,1956,39177,9561,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1003-L.jpg,TPC,Topcon,1003,0,L,1934,1956,43302,13744,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1004-R.jpg,TPC,Topcon,1004,0,R,1934,1956,48547,19624,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1005-L.jpg,TPC,Topcon,1005,0,L,1934,1956,36324,4725,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1006-R.jpg,TPC,Topcon,1006,0,R,1934,1956,54102,10488,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1007-L.jpg,TPC,Topcon,1007,0,L,1934,1956,64185,10108,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1008-L.jpg,TPC,Topcon,1008,0,L,1934,1956,39685,16174,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1009-L.jpg,TPC,Topcon,1009,0,L,1934,1956,68922,27436,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1010-R.jpg,TPC,Topcon,1010,0,R,1934,1956,43890,8401,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1011-L.jpg,TPC,Topcon,1011,0,L,1934,1956,44178,9443,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1012-R.jpg,TPC,Topcon,1012,0,R,1934,1956,43564,9674,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1013-L.jpg,TPC,Topcon,1013,0,L,1934,1956,38672,4465,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1014-L.jpg,TPC,Topcon,1014,0,L,1934,1956,33305,1620,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1015-R.jpg,TPC,Topcon,1015,0,R,1934,1956,36574,1068,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1016-L.jpg,TPC,Topcon,1016,0,L,1934,1956,42272,341,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1017-L.jpg,TPC,Topcon,1017,0,L,1934,1956,52313,11633,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1018-R.jpg,TPC,Topcon,1018,0,R,1934,1956,40136,17105,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1019-L.jpg,TPC,Topcon,1019,0,L,1934,1956,39859,15031,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1020-R.jpg,TPC,Topcon,1020,0,R,1934,1956,33320,13452,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1021-L.jpg,TPC,Topcon,1021,0,L,1934,1956,49082,20521,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1022-R.jpg,TPC,Topcon,1022,0,R,1934,1956,57540,25992,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1023-R.jpg,TPC,Topcon,1023,0,R,1934,1956,45430,11713,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1024-R.jpg,TPC,Topcon,1024,0,R,1934,1956,47712,8689,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1025-L.jpg,TPC,Topcon,1025,0,L,1934,1956,43093,3955,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1026-R.jpg,TPC,Topcon,1026,0,R,1934,1956,42469,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1027-L.jpg,TPC,Topcon,1027,0,L,1934,1956,43639,16990,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1028-L.jpg,TPC,Topcon,1028,0,L,1934,1956,30402,4998,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1029-R.jpg,TPC,Topcon,1029,0,R,1934,1956,54872,20829,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1030-L.jpg,TPC,Topcon,1030,0,L,1934,1956,56995,21891,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1031-R.jpg,TPC,Topcon,1031,0,R,1934,1956,52555,14898,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1032-L.jpg,TPC,Topcon,1032,0,L,1934,1956,46904,16246,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1033-R.jpg,TPC,Topcon,1033,0,R,1934,1956,53840,16062,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1034-L.jpg,TPC,Topcon,1034,0,L,1934,1956,33630,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1035-L.jpg,TPC,Topcon,1035,0,L,1934,1956,34288,1510,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1036-L.jpg,TPC,Topcon,1036,0,L,1934,1956,36819,1503,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1037-R.jpg,TPC,Topcon,1037,0,R,1934,1956,38567,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1038-R.jpg,TPC,Topcon,1038,0,R,1934,1956,49550,13455,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1039-L.jpg,TPC,Topcon,1039,0,L,1934,1956,49000,4416,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1040-R.jpg,TPC,Topcon,1040,0,R,1934,1956,41963,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1041-L.jpg,TPC,Topcon,1041,0,L,1934,1956,43665,16318,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1042-L.jpg,TPC,Topcon,1042,0,L,1934,1956,46407,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1043-L.jpg,TPC,Topcon,1043,0,L,1934,1956,46931,1,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1044-R.jpg,TPC,Topcon,1044,0,R,1934,1956,58633,20462,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1045-R.jpg,TPC,Topcon,1045,0,R,1934,1956,43742,6599,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1046-L.jpg,TPC,Topcon,1046,0,L,1934,1956,47663,9351,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1047-R.jpg,TPC,Topcon,1047,0,R,1934,1956,42247,2741,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1048-R.jpg,TPC,Topcon,1048,0,R,1934,1956,45869,7273,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1049-L.jpg,TPC,Topcon,1049,0,L,1934,1956,42961,4701,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1050-R.jpg,TPC,Topcon,1050,0,R,1934,1956,45673,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1051-L.jpg,TPC,Topcon,1051,0,L,1934,1956,53063,3178,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1052-R.jpg,TPC,Topcon,1052,0,R,1934,1956,49542,7881,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1053-L.jpg,TPC,Topcon,1053,0,L,1934,1956,55081,4574,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1054-L.jpg,TPC,Topcon,1054,0,L,1934,1956,55878,21346,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1055-L.jpg,TPC,Topcon,1055,0,L,1934,1956,33769,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1056-L.jpg,TPC,Topcon,1056,0,L,1934,1956,49833,20012,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1057-L.jpg,TPC,Topcon,1057,0,L,1934,1956,39289,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1058-R.jpg,TPC,Topcon,1058,0,R,1934,1956,40936,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1059-R.jpg,TPC,Topcon,1059,0,R,1934,1956,35346,122,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1060-R.jpg,TPC,Topcon,1060,0,R,1934,1956,60036,25004,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1061-R.jpg,TPC,Topcon,1061,0,R,1934,1956,41823,7679,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1062-R.jpg,TPC,Topcon,1062,0,R,1934,1956,32017,10041,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1063-L.jpg,TPC,Topcon,1063,0,L,1934,1956,47876,16141,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1064-L.jpg,TPC,Topcon,1064,0,L,1934,1956,53769,12438,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1065-R.jpg,TPC,Topcon,1065,0,R,1934,1956,37901,6561,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1066-R.jpg,TPC,Topcon,1066,0,R,1934,1956,55944,4471,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1067-L.jpg,TPC,Topcon,1067,0,L,1934,1956,59284,1745,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1068-R.jpg,TPC,Topcon,1068,0,R,1934,1956,56882,13713,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1069-L.jpg,TPC,Topcon,1069,0,L,1934,1956,42114,0,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1070-R.jpg,TPC,Topcon,1070,0,R,1934,1956,39651,6001,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1071-R.jpg,TPC,Topcon,1071,0,R,1934,1956,39814,641,0,1081,1,1,0.9985,64.52,18,62.85
N-TPC1072-R.jpg,TPC,Topcon,1072,0,R,1934,1956,50218,16550,99,1081,1,1,0.9985,64.52,18,62.85
N-TPC1073-L.jpg,TPC,Topcon,1073,0,L,1934,1956,51148,12761,99,1081,1,1,0.9985,64.52,18,62.85
